"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00368449","STATE COLLEGE, PA US","2017-02-15","0.00","0.0","0.0","47","23","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-16","0.01","0.1","0.0","41","26","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-17","0.00","0.0","0.0","28","20","22",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-18","0.00","0.0","0.0","44","21","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-19","0.00","0.0","0.0","66","32","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-20","0.00","0.0","0.0","63","40","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-21","0.00","0.0","0.0","57","34","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-22","0.00","0.0","0.0","50","37","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-23","0.00","0.0","0.0","64","43","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-24","0.00","0.0","0.0","71","44","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-25","0.00","0.0","0.0","74","52","60",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-26","0.36","0.0","0.0","60","26","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-27","0.00","0.0","0.0","34","26","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-02-28","0.00","0.0","0.0","48","29","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-01","0.15","0.0","0.0","55","36","53","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-02","0.20","0.0","0.0","61","31","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-03","0.00","0.0","0.0","37","23","23","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-04","0.06","0.9","0.0","31","17","19",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-05","0.00","0.0","0.0","29","11","11",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-06","0.00","0.0","0.0","38","11","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-07","0.44","0.0","0.0","46","31","42",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-08","0.15","0.0","0.0","52","39","39",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-09","0.00","0.0","0.0","54","39","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-10","0.30","3.0","2.0","55","30","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-11","0.10","1.4","2.0","33","14","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-12","0.00","0.0","1.0","23","14","16",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-13","0.00","0.0","1.0","25","14","16",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-14","0.51","6.3","7.0","33","15","24",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-15","0.24","3.8","10.0","27","14","15",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-16","0.03","0.3","9.0","25","15","21",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-17","0.00","0.0","6.0","33","21","24",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-18","0.00","0.0","2.0","44","24","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-19","0.28","0.6","2.0","40","31","32",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-20","0.00","0.0","0.0","38","29","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-21","0.07","0.0","0.0","41","31","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-22","0.00","0.0","0.0","55","28","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-23","0.00","0.0","0.0","34","18","20",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-24","0.02","0.0","0.0","44","20","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-25","0.00","0.0","0.0","64","36","63",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-26","0.00","0.0","0.0","71","42","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-27","0.40","0.0","0.0","45","41","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-28","0.10","0.0","0.0","67","44","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-29","0.24","0.0","0.0","57","44","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-30","0.00","0.0","0.0","56","37","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-03-31","0.15","0.0","0.0","45","37","40","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-01","0.88","0.0","0.0","44","37","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-02","0.00","0.0","0.0","45","38","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-03","0.00","0.0","0.0","59","38","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-04","0.28","0.0","0.0","64","44","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-05","0.11","0.0","0.0","65","47","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-06","0.02","0.0","0.0","65","47","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-07","0.78","0.0","0.0","49","35","35","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-08","0.04","0.0","0.0","36","32","34",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-04-09","0.00","0.0","0.0","55","32","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-10","0.00","0.0","0.0","70","37","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-11","0.00","0.0","0.0","78","53","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-12","0.13","0.0","0.0","79","53","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-13","0.00","0.0","0.0","66","42","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-14","0.00","0.0","0.0","58","44","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-15","0.00","0.0","0.0","67","45","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-16","0.11","0.0","0.0","77","56","61",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-17","0.22","0.0","0.0","78","57","57",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-18","0.00","0.0","0.0","68","43","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-19","0.00","0.0","0.0","69","48","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-20","0.24","0.0","0.0","55","49","55",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-21","0.22","0.0","0.0","77","55","63","0.0",,"    1",,"    1",,
"USC00368449","STATE COLLEGE, PA US","2017-04-22","0.11","0.0","0.0","69","48","48",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-23","0.09","0.0","0.0","55","36","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-24","0.00","0.0","0.0","66","41","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-25","0.02","0.0","0.0","61","45","51","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-26","0.11","0.0","0.0","56","51","53","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-27","0.01","0.0","0.0","72","53","62",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-28","0.67","0.0","0.0","73","56","58","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-29","0.26","0.0","0.0","75","54","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-04-30","0.01","0.0","0.0","74","55","57",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-01","0.00","0.0","0.0","76","57","63",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-02","0.56","0.0","0.0","76","52","52","0.0",,,,,,"    1"
"USC00368449","STATE COLLEGE, PA US","2017-05-03","0.03","0.0","0.0","60","43","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-04","0.00","0.0","0.0","60","43","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-05","1.15","0.0","0.0","58","47","51","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-06","0.85","0.0","0.0","62","51","51",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-07","0.08","0.0","0.0","51","41","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-08","0.00","0.0","0.0","53","36","39","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-09","0.00","0.0","0.0","55","35","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-10","0.00","0.0","0.0","61","42","48","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-11","0.00","0.0","0.0","64","47","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-12","0.06","0.0","0.0","51","48","51","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-13","0.28","0.0","0.0","54","46","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-14","0.06","0.0","0.0","55","45","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-15","0.00","0.0","0.0","66","45","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-16","0.00","0.0","0.0","70","48","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-17","0.00","0.0","0.0","78","53","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-18","0.00","0.0","0.0","88","61","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-19","0.00","0.0","0.0","88","71","74","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-20","0.04","0.0","0.0","83","50","50","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-21","0.05","0.0","0.0","56","49","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-22","0.03","0.0","0.0","61","56","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-23","0.02","0.0","0.0","72","48","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-24","0.00","0.0","0.0","68","52","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-25","0.76","0.0","0.0","70","53","54",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-26","0.60","0.0","0.0","63","54","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-27","0.00","0.0","0.0","64","52","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-28","0.00","0.0","0.0","70","56","59","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-29","1.24","0.0","0.0","65","59","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-30","0.00","0.0","0.0","75","62","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-05-31","0.50","0.0","0.0","70","59","61","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-01","0.00","0.0","0.0","75","54","59",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-02","0.00","0.0","0.0","71","54","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-03","0.00","0.0","0.0","71","56","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-04","0.00","0.0","0.0","75","52","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-05","0.12","0.0","0.0","63","54","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-06","0.21","0.0","0.0","72","57","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-07","0.22","0.0","0.0","68","53","54","0.0",,,,"    1",,
"USC00368449","STATE COLLEGE, PA US","2017-06-08","0.12","0.0","0.0","61","53","55","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-09","0.00","0.0","0.0","71","55","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-10","0.00","0.0","0.0","76","59","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-11","0.00","0.0","0.0","82","64","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-12","0.00","0.0","0.0","86","66","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-13","0.00","0.0","0.0","87","69","74","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-14","0.00","0.0","0.0","90","68","69","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-15","0.00","0.0","0.0","83","66","71",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-16","1.15","0.0","0.0","79","65","66","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-17","0.69","0.0","0.0","76","64","66","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-18","0.00","0.0","0.0","81","66","74","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-19","0.12","0.0","0.0","87","70","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-20","0.57","0.0","0.0","73","60","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-21","0.00","0.0","0.0","76","60","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-22","0.06","0.0","0.0","78","59","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-23","0.12","0.0","0.0","83","64","70","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-24","0.42","0.0","0.0","78","67","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-25","0.00","0.0","0.0","78","59","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-26","0.00","0.0","0.0","75","53","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-27","0.01","0.0","0.0","73","56","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-28","0.00","0.0","0.0","68","50","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-29","0.00","0.0","0.0","74","56","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-06-30","0.00","0.0","0.0","83","65","75","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-01","0.23","0.0","0.0","86","71","73","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-02","0.80","0.0","0.0","81","66","71","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-03","0.00","0.0","0.0","82","65","69","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-04","0.03","0.0","0.0","82","67","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-05","0.00","0.0","0.0","79","65","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-06","0.00","0.0","0.0","78","67","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-07","0.13","0.0","0.0","71","68","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-08","0.33","0.0","0.0","81","65","68","0.0",,"    1",,"    1",,
"USC00368449","STATE COLLEGE, PA US","2017-07-09","0.02","0.0","0.0","75","56","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-10","0.00","0.0","0.0","77","59","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-11","0.09","0.0","0.0","79","63","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-12","0.00","0.0","0.0","83","68","75","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-13","0.01","0.0","0.0","83","73","75","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-14","0.54","0.0","0.0","82","69","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-15","0.96","0.0","0.0","81","66","69","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-16","0.00","0.0","0.0","75","61","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-17","0.00","0.0","0.0","79","64","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-18","0.00","0.0","0.0","86","65","66","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-19","0.00","0.0","0.0","87","66","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-20","0.09","0.0","0.0","88","70","73","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-21","0.00","0.0","0.0","88","72","74","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-22","0.00","0.0","0.0","87","71","73","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-23","0.23","0.0","0.0","81","69","71","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-24","0.20","0.0","0.0","85","66","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-25","0.00","0.0","0.0","82","64","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-26","0.00","0.0","0.0","70","57","60","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-27","0.00","0.0","0.0","77","60","70","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-28","0.00","0.0","0.0","83","67","69","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-29","1.40","0.0","0.0","78","57","59","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-30","0.00","0.0","0.0","72","51","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-07-31","0.00","0.0","0.0","79","56","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-01","0.00","0.0","0.0","83","63","69","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-02","0.00","0.0","0.0","85","66","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-03","0.00","0.0","0.0","85","64","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-04","0.00","0.0","0.0","82","65","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-05","0.42","0.0","0.0","85","59","60","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-06","0.00","0.0","0.0","72","56","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-07","0.19","0.0","0.0","72","58","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-08","0.45","0.0","0.0","63","58","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-09","0.00","0.0","0.0","74","54","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-10","0.00","0.0","0.0","79","56","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-11","0.00","0.0","0.0","77","58","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-12","0.02","0.0","0.0","78","66","67","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-13","0.39","0.0","0.0","77","60","62","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-14","0.00","0.0","0.0","77","59","61","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-15","0.00","0.0","0.0","71","60","67","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-16","0.00","0.0","0.0","81","64","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-17","0.00","0.0","0.0","82","61","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-18","0.16","0.0","0.0","85","63","73","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-19","0.24","0.0","0.0","81","65","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-20","0.42","0.0","0.0","81","58","61","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-21","0.00","0.0","0.0","79","61","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-22","0.00","0.0","0.0","83","64","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-23","0.23","0.0","0.0","87","64","65","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-24","0.00","0.0","0.0","75","55","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-25","0.04","0.0","0.0","72","58","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-26","0.00","0.0","0.0","68","55","55","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-27","0.00","0.0","0.0","71","54","55","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-28","0.00","0.0","0.0","72","55","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-29","0.00","0.0","0.0","71","56","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-30","0.00","0.0","0.0","64","55","58","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-08-31","0.00","0.0","0.0","75","58","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-01","0.02","0.0","0.0","75","51","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-02","0.00","0.0","0.0","62","47","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-03","0.66","0.0","0.0","56","49","56","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-04","0.07","0.0","0.0","65","55","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-05","0.00","0.0","0.0","79","57","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-06","0.85","0.0","0.0","71","58","59","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-07","0.06","0.0","0.0","62","51","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-08","0.00","0.0","0.0","65","50","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-09","0.05","0.0","0.0","63","50","52","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-10","0.00","0.0","0.0","63","44","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-11","0.00","0.0","0.0","66","45","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-12","0.00","0.0","0.0","69","45","51","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-13","0.03","0.0","0.0","73","51","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-14","0.03","0.0","0.0","73","60","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-15","0.02","0.0","0.0","66","61","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-16","0.02","0.0","0.0","78","61","61","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-17","0.00","0.0","0.0","75","61","62","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-18","0.00","0.0","0.0","82","62","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-19","0.00","0.0","0.0","79","61","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-20","0.00","0.0","0.0","76","55","57","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-21","0.00","0.0","0.0","83","57","61","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-22","0.00","0.0","0.0","82","59","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-23","0.00","0.0","0.0","83","55","57","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-24","0.00","0.0","0.0","86","57","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-25","0.00","0.0","0.0","87","61","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-26","0.00","0.0","0.0","88","64","65","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-27","0.00","0.0","0.0","86","63","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-28","0.00","0.0","0.0","87","59","60","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-29","0.00","0.0","0.0","69","46","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-09-30","0.06","0.0","0.0","67","47","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-01","0.00","0.0","0.0","58","36","39","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-02","0.00","0.0","0.0","65","38","40","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-03","0.00","0.0","0.0","71","40","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-04","0.00","0.0","0.0","72","46","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-05","0.00","0.0","0.0","80","49","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-06","0.16","0.0","0.0","74","63","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-07","0.00","0.0","0.0","72","62","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-08","0.26","0.0","0.0","81","64","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-09","0.52","0.0","0.0","75","68","71","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-10","0.22","0.0","0.0","75","64","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-11","0.00","0.0","0.0","78","62","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-12","1.25","0.0","0.0","63","59","60","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-13","0.00","0.0","0.0","60","54","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-14","0.00","0.0","0.0","59","54","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-15","0.00","0.0","0.0","62","59","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-16","0.07","0.0","0.0","78","48","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-17","0.00","0.0","0.0","57","34","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-18","0.00","0.0","0.0","60","36","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-19","0.00","0.0","0.0","69","42","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-20","0.00","0.0","0.0","70","44","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-21","0.00","0.0","0.0","70","43","44","0.0",,,,,,
