"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT08","WT11"
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-09-27","0.05","0.0","0.0","72","46","63","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-09-28","0.00","0.0","0.0","72","52","56","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-09-29","0.10","0.0","0.0","69","56","61","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-09-30","0.49","0.0","0.0","62","57","58",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-01","0.33","0.0","0.0","63","56","57",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-02","0.02","0.0","0.0","62","57","59",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-03","0.00","0.0","0.0","63","59","61",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-04","0.00","0.0","0.0","71","56","61","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-05","0.00","0.0","0.0","65","52","53","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-06","0.00","0.0","0.0","67","49","52","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-07","0.00","0.0","0.0","71","47","50",,"    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-08","0.00","0.0","0.0","73","50","58",,"    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-09","1.00","0.0","0.0","66","55","55",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-10","0.42","0.0","0.0","62","45","46","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-11","0.00","0.0","0.0","62","39","41","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-12","0.00","0.0","0.0","62","41","44","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-13","0.00","0.0","0.0","67","44","47",,"    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-14","0.00","0.0","0.0","66","41","44","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-15","0.00","0.0","0.0","61","38","39","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-16","0.00","0.0","0.0","63","39","41","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-17","0.00","0.0","0.0","67","41","56","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-18","0.00","0.0","0.0","76","56","56","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-19","0.00","0.0","0.0","79","56","64","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-20","0.00","0.0","0.0","83","59","61",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-21","0.00","0.0","0.0","76","61","65",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-22","0.28","0.0","0.0","76","48","48","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-23","0.03","0.0","0.0","53","44","44","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-24","0.00","0.0","0.0","64","44","51","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-25","0.00","0.0","0.0","63","40","40",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-26","0.00","0.0","0.0","54","31","31",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-27","0.00","0.0","0.0","51","31","43",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-28","0.33","0.0","0.0","58","43","44","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-29","0.00","0.0","0.0","52","31","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-30","0.00","0.0","0.0","65","32","57","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-10-31","0.44","0.0","0.0","75","46","46","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-01","0.00","0.0","0.0","54","32","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-02","0.00","0.0","0.0","59","32","45","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-03","0.00","0.0","0.0","68","45","52",,"    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-04","0.00","0.0","0.0","72","45","50",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-05","0.00","0.0","0.0","60","33","34","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-06","0.00","0.0","0.0","62","34","49","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-07","0.00","0.0","0.0","61","35","36","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-08","0.00","0.0","0.0","53","29","30","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-09","0.00","0.0","0.0","65","30","47",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-10","0.26","0.0","0.0","53","34","34",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-11","0.00","0.0","0.0","54","34","43","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-12","0.00","0.0","0.0","62","27","27",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-13","0.00","0.0","0.0","49","27","27",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-14","0.00","0.0","0.0","58","26","27","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-15","0.30","0.0","0.0","61","27","46","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-16","0.62","0.0","0.0","57","32","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-17","0.03","0.0","0.0","63","32","44",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-18","0.00","0.0","0.0","60","34","35",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-19","0.00","0.0","0.0","68","35","37",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-20","0.14","0.0","0.0","67","33","37",,,,"    1",,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-21","0.00","0.0","0.0","43","36","37","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-22","0.00","0.0","0.0","44","36","38","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-23","0.00","0.0","0.0","44","28","29",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-24","0.00","0.0","0.0","46","29","35",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-25","0.00","0.0","0.0","55","35","42",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-26","0.00","0.0","0.0","53","38","40","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-27","0.00","0.0","0.0","49","28","28","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-28","0.00","0.0","0.0","49","24","25",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-29","0.00","0.0","0.0","53","24","52","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-11-30","0.97","0.0","0.0","59","52","53","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-01","0.44","0.0","0.0","60","50","50","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-02","0.00","0.0","0.0","53","34","34","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-03","0.00","0.0","0.0","50","34","41","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-04","0.00","0.0","0.0","49","38","38","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-05","0.18","0.0","0.0","46","36","38","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-06","0.01","0.0","0.0","48","31","34","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-07","0.80","0.0","0.0","45","32","39","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-08","0.00","0.0","0.0","46","28","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-09","0.00","0.0","0.0","45","28","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-10","0.00","0.0","0.0","38","26","26","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-11","0.00","0.0","0.0","36","24","26","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-12","0.50","0.0","0.0","39","23","39","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-13","0.06","0.0","0.0","48","32","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-14","0.00","0.0","0.0","43","30","33","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-15","0.10","1.0","1.0","40","23","23",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-16","0.00","0.0","0.0","24","13","14",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-17","0.14","0.5","0.0","29","14","29",,,,"    1",,"    1",,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-18","0.52","0.0","0.0","53","29","53","0.0",,,,,"    1",,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-19","0.01","0.0","0.0","61","25","25","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-20","0.00","0.0","0.0","29","15","15","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-21","0.00","0.0","0.0","32","15","20","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-22","0.00","0.0","0.0","42","19","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-23","0.00","0.0","0.0","50","26","26","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-24","0.08","0.0","0.0","44","26","36","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-25","0.00","0.0","0.0","44","29","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-26","0.00","0.0","0.0","48","29","34","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-27","0.00","0.0","0.0","57","34","57","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-28","0.02","0.0","0.0","62","33","37","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-29","0.00","0.0","0.0","42","25","32","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-30","0.24","0.0","0.0","43","31","32",,,,"    1",,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2016-12-31","0.00","0.0","0.0","41","23","23",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-01","0.00","0.0","0.0","44","22","38","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-02","0.06","0.0","0.0","49","28","35","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-03","0.24","0.0","0.0","42","34","41","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-04","0.26","0.0","0.0","47","41","44","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-05","0.00","0.0","0.0","53","24","26","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-06","0.08","2.0","2.0","32","26","27","0.1",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-07","0.00","0.0","0.0","32","23","23","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-08","0.24","5.9","5.0","23","12","13","0.2",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-09","0.00","0.0","4.0","23","4","5","0.3",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-10","0.00","0.0","3.0","23","4","8","0.3",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-11","0.24","0.0","0.0","43","8","39","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-12","0.26","0.0","0.0","53","38","53","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-13","0.00","0.0","0.0","67","49","49","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-14","0.00","0.0","0.0","49","29","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-15","0.01","0.0","0.0","36","29","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-16","0.00","0.0","0.0","38","20","21","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-17","0.00","0.0","0.0","42","21","37","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-18","0.46","0.0","0.0","44","37","38","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-19","0.00","0.0","0.0","45","36","36","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-20","0.00","0.0","0.0","47","28","28","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-21","0.11","0.0","0.0","41","28","41","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-22","0.00","0.0","0.0","46","41","44","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-23","0.11","0.0","0.0","48","41","41","0.0","    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-24","0.91","0.0","0.0","41","35","35","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-25","0.15","0.0","0.0","43","35","42","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-26","0.00","0.0","0.0","53","37","42","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-27","0.07","0.0","0.0","53","39","39","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-28","0.00","0.0","0.0","43","30","33","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-29","0.00","0.0","0.0","40","25","25","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-30","0.00","0.0","0.0","42","24","30","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-01-31","0.00","0.1","0.0","39","23","24","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-01","0.00","0.0","0.0","40","24","40","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-02","0.00","0.0","0.0","49","30","31",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-03","0.00","0.0","0.0","46","25","27","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-04","0.00","0.0","0.0","34","20","20",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-05","0.00","0.0","0.0","34","20","25",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-06","0.00","0.0","0.0","42","25","35","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-07","0.00","0.0","0.0","52","34","40",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-08","0.17","0.0","0.0","61","38","56","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-09","0.39","0.2","0.0","65","31","31",,,,"    1",,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-10","0.08","2.6","1.0","31","19","20",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-11","0.00","0.0","0.0","31","20","27",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-12","0.00","0.0","0.0","49","27","38",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-13","0.18","0.0","0.0","40","32","33","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-14","0.00","0.0","0.0","41","23","24","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-15","0.00","0.0","0.0","40","24","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-16","0.00","0.0","0.0","51","29","30","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-17","0.00","0.0","0.0","37","25","26",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-18","0.00","0.0","0.0","42","24","25","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-19","0.00","0.0","0.0","66","25","55","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-20","0.00","0.0","0.0","67","43","44","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-21","0.00","0.0","0.0","56","29","29","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-22","0.00","0.0","0.0","52","29","40",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-23","0.00","0.0","0.0","58","39","47",,"    1",,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-24","0.00","0.0","0.0","73","39","47",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-25","0.00","0.0","0.0","74","47","53",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-26","0.29","0.0","0.0","75","35","36","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-27","0.00","0.0","0.0","43","24","26","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-02-28","0.00","0.0","0.0","55","26","40",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-01","0.09","0.0","0.0","67","40","56",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-02","0.00","0.0","0.0","73","45","45",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-03","0.00","0.0","0.0","47","28","28","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-04","0.01","0.1","0.0","41","21","22","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-05","0.00","0.0","0.0","35","13","14","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-06","0.00","0.0","0.0","36","14","20",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-07","0.00","0.0","0.0","51","20","42",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-08","0.04","0.0","0.0","65","42","49",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-09","0.00","0.0","0.0","61","46","48",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-10","0.01","0.0","0.0","67","37","38","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-11","0.32","2.3","0.0","38","17","18","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-12","0.00","0.0","0.0","31","18","18",,,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-13","0.00","0.0","0.0","32","15","16","0.0",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-14","0.80","3.3","3.0","39","16","32","0.5",,,"    1",,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-15","0.47","2.2","4.0","32","18","18","0.9",,,"    1",,"    1",,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-16","0.01","0.2","3.0","32","18","23","0.9",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-17","0.00","0.0","2.0","38","23","28","0.8",,,,,,,
"USC00286964","PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US","2017-03-18","0.00","0.0","1.0","44","28","35",,,,,,,,
